Popup;Enlarge;Panel
11.50773;13.98355;11.66129
11.52291;13.9851;11.6495
11.53834;13.9851;11.63668
11.55393;13.98589;11.62381
11.56841;13.98678;11.61013
11.59974;13.98756;11.59609
11.61509;13.98808;11.58393
11.62859;13.9893;11.57364
11.64239;13.9893;11.56556
11.65648;13.99019;11.54819
11.67027;13.99112;11.54819
11.68402;13.99176;11.54167
11.69751;13.99385;11.53261
11.71272;13.99385;11.52355
11.72684;13.99472;11.51714
11.74553;13.99646;11.50975
11.77018;13.99855;11.50296
11.77018;14.00034;11.49851
11.78931;14.0022;11.49262
11.80228;14.00522;11.48719
11.81453;14.00649;11.48163
11.83026;14.00777;11.47121
11.85283;14.00903;11.47121
11.85283;14.01011;11.46553
11.86169;14.01096;11.46078
11.87235;14.01183;11.45573
11.88257;14.01315;11.45049
11.89295;14.01416;11.43823
11.91279;14.01503;11.43823
11.91279;14.01575;11.43218
11.92036;14.01709;11.4264
11.92968;14.01863;11.41903
11.93877;14.02065;11.41035
11.94354;14.02225;11.38091
11.96466;14.02303;11.38091
11.97255;14.02378;11.3749
11.98213;14024;11.3749
11.99225;14.02419;11.36096
12.00278;14.02419;11.35402
12.01602;14.02436;11.34737
12.02995;14.02335;11.34009
12.04648;14.02359;11.33234
12.06356;14024;11.3251
12.08094;14024;11.31699
12.1016;14.02416;11.29989
12.12039;14.02461;11.29989
12.14056;14.02454;11.29147
12.16392;14.02571;11.28385
12.18617;14.02785;11.27592
12.20919;14.03143;11.26738
12.23443;14.03143;11.25809
12.28134;14.03317;11.24884
12.28134;14.03528;11.23901
12.30611;14.03843;11.22891
12.32723;14.04198;11.21955
12.34677;14.04024;11.21197
12.36624;14.03829;11.20381
12.3854;14.03768;11.19256
12.40362;14.03819;11.19256
12.42029;14.03819;11.18635
12.43592;14.03884;11.1805
12.45137;14.04178;11.17743
12.46707;14.04178;11.17344
12.4831;14.04693;11.15991
12.49868;14.05074;11.15273
12.51156;14.05506;11.15039
12.52564;14.05602;11.15039
12.53853;14.06095;11.15025
12.5504;14.06637;11.15085
12.5781;14.06943;11.15085
12.59211;14.08329;11.15216
12.60727;14.08329;11.15424
12.62302;14.08947;11.15601
12.63598;14.09939;11.15709
12.64972;14.10957;11.15701
12.66517;14.1351;11.16167
12.68368;14.1351;11.16167
12.70083;14.14813;11.1617
12.71797;14.1627;11.16095
12.73927;14.17799;11.16095
12.75828;14.1918;11.15974
12.77711;14.2067;11.15808
12.7966;14.23613;11.15723
12.81514;14.23613;11.15527
12.8342;14.24912;11.15275
12.85366;14.26348;11.15275
12.89385;14.27697;11.14891
12.91062;14.30415;11.14891
12.91062;14.31691;11.14745
12.93182;14.33016;11.14736
12.95338;14.34386;11.1444
12977;14.35734;11.14055
13.02176;14.36965;11.13756
13.02176;14.38214;11.13369
13.04281;14.39449;11.13021
13066;14.40763;11.12517
13.09102;14.41907;11.11895
13.11652;14.43;11.11201
13.1961;14.44223;11.09765
13.1961;14.45521;11.09765
13.2208;14.46601;11.08991
13.24473;14.47779;11.08267
13.27025;14.48944;11.07578
13.29354;14.50075;11.06277
13.31693;14.51504;11.06277
13.34413;14.52527;11.05653
13.36952;14.53597;11.05172
13.39512;14.5491;11.04691
13.45154;14.55931;11.04243
13.45154;14.57047;11.03465
13.48122;14.58659;11.03201
13.51045;14.59642;11.02978
13.54068;14.60599;11.02789
13.57003;14.61575;11.02644
13.65798;14.62918;11.02574
13.65798;14.64026;11.02573
13.68192;14.65095;11.02671
13.70562;14.66118;11.02781
13.73101;14.67068;11.02781
13.7546;14.68128;11.03521
