Popup;Enlarge;Panel
13.01795;12.30082;11.81214
13011;12.32708;11.80741
12.99508;12.34104;11.80367
12.98754;12.35597;11.79379
12.96389;12.37179;11.79129
12.96389;12.38847;11.78906
12.94756;12.40654;11.78479
12.93517;12.42306;11.78183
12.92266;12.43894;11.7767
12.91068;12.45326;11.77578
12.89878;12.46999;11.77509
12.88913;12.48662;11.77444
12.87993;12.50453;11.77444
12.87029;12.52113;11.77466
12.86066;12.53855;11.77339
12.85094;12.55484;11.77328
12.83043;12.57247;11.77332
12.83043;12.58733;11.77468
12.82346;12.60135;11.77468
12.81301;12.61343;11.77557
12.80238;12.62441;11.77623
12.78699;12.6363;11.77767
12.78699;12.64794;11.77926
12.77692;12.65597;11.77956
12.76728;12.6677;11.77956
12.75996;12.70617;11.78015
12.75026;12719;11.78077
12.74018;12.7309;11.78065
12.72184;12.7309;11.78013
12.71249;12.75481;11.7817
12.71249;12.75481;11.7817
12.69658;12.76269;11.78248
12.69658;12.77678;11.78334
12.68109;12.79194;11.78416
12.67144;12.80297;11.78426
12.66181;12.83445;11.78427
12.66181;12.83445;11.78411
12.65551;12.8412;11.78398
12.6473;12.85548;11.78279
12.64298;12.86941;11.78259
12.6238;12.87421;11.78155
12.6238;12.90041;11.78146
12.62212;12.90041;11.78153
12.61498;12.91898;11.78253
12.60971;12.93037;11.78251
12.59415;12.94385;11.7823
12.5858;12.96792;11.77949
12.5858;13.01997;11.77949
12.57742;13.03503;11.77977
12.55867;13.03503;11.77977
12.55867;13.04948;11.77938
12.54455;13.06271;11.77908
12.53531;13.09215;11.77995
12.53531;13.09215;11.77983
12.52955;13.10547;11.77977
12.52017;13.12027;11.78014
12.49545;13.13517;11.78026
12.49545;13.15046;11.78051
12.48473;13.18397;11.78135
12.47606;13.18397;11.78166
12.46703;13.19923;11.78208
12.45845;13.2169;11.78284
12.44599;13.23516;11.78338
12.44599;13.25275;11.78395
12.44337;13.29159;11.78461
12.4355;13.29159;11.78546
12.42787;13.30941;11.78546
12.42043;13.32695;11.78787
12.41863;13.34369;11.78787
12.41256;13.35795;11.78866
12.40687;13.3986;11.78969
12.40552;13.41355;11.7907
12.40094;13.42822;11.79133
12.39735;13.4404;11.79218
12.39478;13.45123;11.79218
12.39474;13.46085;11.79261
12.39474;13.47123;11.79349
12.39283;13.48162;11.79349
12.39135;13.49266;11.79634
12.39356;13.5019;11.79687
12.39356;13.51343;11.79687
12.39389;13.52507;11.79751
12.39777;13.53654;11.79897
12.39891;13.54666;11.79969
12.40025;13.55789;11.79969
12.40244;13.5708;11.80056
12.40244;13.58378;11.80123
12.40286;13.59673;11.80197
12.4018;13.60881;11.80197
12.40171;13.61975;11.8022
12.40188;13.62903;11.80284
12.40296;13636;11.80284
12.40341;13.64224;11.8022
12.40476;13.64561;11.80269
12.40484;13.65133;11.80282
12.40609;13.6545;11.80329
12.40663;13.65815;11.80383
12.40755;13.66259;11.80357
12.4086;13.67205;11.80408
12.41086;13.69218;11.80408
12.41158;13.69218;11.80384
12.41331;13.69731;11.80411
12.4131;13.70948;11.80438
12.41334;13.70948;11.80438
12.41334;13.71418;11.80357
12.41367;13.72183;11.80378
12.41464;13.72704;11.80395
12.41528;13.73254;11.80395
12.41576;13.74002;11.80429
12.41576;13.74836;11.80369
12.41601;13.74836;11.80378
12.41607;13.75319;11.80317
12.41636;13.75687;11.80319
12.41622;13.7608;11.80319
12.41622;13.76291;11.80282
12.41698;13.76905;11.80282
12.41682;13.76905;11.80285
12.41656;13.77191;11.80301
12.41636;13.77713;11.80315
12.41636;13.78366;11.80328
12.41578;13.78983;11.80313
12.41556;13.80453;11.80328
12.41569;13.80453;11.80345
12.41651;13.81228;11.80345
12.4168;13.81926;11.80316
12.41693;13.82671;11.80359
12.41765;13.83555;11.80349
12.41757;13.8604;11.80422
12.41742;13.8604;11.80503
12.41811;13.86879;11.80543
12.41833;13.87787;11.80633
12418;13.89755;11.80633
12418;13.89755;11.80724
12.41827;13.90945;11.80673
12.41864;13.92319;11.80612
12.41843;13.9383;11.80612
12.41832;13.95487;11.80581
12.41832;13.98701;11.80658
12.41872;13.98701;11807
12.4183;14.00294;11807
12.41815;14.01542;11.80695
12.41828;14.03151;11.80762
12.41828;14.04884;11.80774
12.41845;14.06563;11.80774
12.41849;14.08535;11.80722
12.41848;14.10573;11.80734
12.41847;14.12756;11.80817
12.4189;14.14737;11.80869
12.4189;14.16633;11.80926
12.41901;14.20162;11.80966
12.41914;14.20162;11.81039
12.41924;14.21617;11.81131
12.41904;14.23023;11.81239
12.41919;14.24289;11.81416
12.41943;14.25516;11.81483
12.41995;14.26974;11.81588
12.42003;14.32118;11.81588
12.42018;14.32118;11.8168
12.42161;14.34041;11.81771
12.42141;14.3554;11.81771
12.42141;14.3713;11.81772
12.42337;14.38723;11.8174
12.42322;14.41013;11.81663
12.42237;14.4246;11.81646
12.42237;14.43875;11.81656
12.42303;14.45736;11.81695
12.42303;14.48417;11.81683
12.42321;14.48417;11.81726
12.42305;14.49652;11.81751
12.42297;14.50752;11.81749
12.42293;14.51756;11.81718
12.4219;14.53051;11.8168
12.4219;14.53939;11.81652
12.42124;14.54767;11.81603
12.42081;14.55977;11.81603
12.42044;14.56841;11.8158
12.41975;14.57705;11.81615
12.41975;14.58649;11.81672
12.4197;14.61396;11.81666
12.41906;14.61396;11.81737
12.41841;14.62566;11.81798
12.41855;14.63807;11.8176
12.41808;14.65027;11.8167
12.41762;14.67392;11.8167
12.41708;14.67392;11.81563
12.41685;14.6882;11.81453
12.41661;14.70195;11.81412
12.41673;14.71635;11.81472
12.41658;14.73035;11.81449
12.41634;14.74241;11.81403
12.41634;14.75338;11.81353
12.41632;14.76435;11.81314
12.41633;14.77519;11.81262
12.41727;14.79167;11.81218
12.4177;14.80281;11.81124
12.4177;14.81314;11.81124
12.41767;14.82308;11.8109
12.41806;14.83137;11.81045
12.4184;14.84169;11.81009
12.41869;14.85202;11.81022
12.41869;14.86598;11.80944
12.41788;14.89636;11.80944
12.41755;14.90556;11.80907
12.41668;14914;11.80869
12.41668;14.92482;11.80851
12.4162;14.93597;11.80817
12.41553;14.94718;11.80847
12.41494;14.95523;11.80884
12.41494;14.96984;11.80862
12.4147;14.98521;11.8093
12.41367;14.99837;11.8103
12.41273;15.01281;11.81079
12.41157;15.02693;11.81289
12.41016;15.04419;11.81289
12.40937;15.05903;11.81236
12.40872;15.07382;11.81236
12.40824;15.09011;11.81112
12.40754;15.10435;11.80756
12.40671;15.11774;11.80756
12.40455;15.12963;11.80645
12.40358;15.14231;11.80559
12.40358;15.15545;11.8055
12.40258;15.16772;11.8055
12.40156;15.16772;11.80576
12.40055;15.21288;11.80576
12.39789;15.24775;11.8055
12.39789;15.24775;11.80509
12.3957;15.26147;11.80447
12.39343;15.27351;11.8031
12.39099;15.28568;11.8031
12.38832;15.29775;11.80002
12.38274;15.31038;11.79854
12.37934;15.33761;11.79854
12.37934;15.33761;11.7969
12.37442;15.35425;11.79553
12.37016;15.36942;11.79312
12.36022;15.38317;11.79187
12.35493;15.3973;11.79061
12.35493;15.41183;11.79061
12.34913;15.42695;11.78964
12.34206;15.4388;11.78878
12.33533;15.45245;11.78878
12.3284;15.46706;11.7871
12.30672;15.49884;11.78631
12.30672;15.50903;11.78631
12.30019;15.50903;11.78535
12.29321;15.51931;11.78512
12.2864;15.52983;11.78512
12.2831;15.54022;11.78767
12.2769;15.55085;11.79005
12.27105;15.55925;11.79248
12.2656;15.56913;11.79492
12.26069;15.57888;11.79649
12.25608;15.58886;11.7988
12.24394;15.60132;11.80081
12.23887;15.61201;11.80214
12.23887;15.62244;11.80344
12.23372;15.63457;11.80451
12.22843;15.64416;11.8057
12.21826;15.65362;11.80565
12.21826;15.66367;11.80556
12.21276;15.67449;11.80289
12.20713;15.68586;11.80061
12.20281;15.69563;11.79724
12.19673;15.70787;11.79157
12.18458;15.72587;11.78672
12.17811;15.73912;11.78207
12.1714;15.75287;11.7765
12.16498;15.76736;11.77111
12.15798;15.7823;11.76476
12.15072;15.79709;11.75771
12.14242;15.81224;11.74228
12.13401;15.82562;11.7345
12.12513;15.86305;11.72715
12.11624;15.87491;11.72715
12.10714;15.88343;11.71128
12.0988;15.89407;11.7028
12.08554;15.90377;11.69405
12.08554;15.91231;11.68575
12.07994;15.91942;11.68575
12.07523;15.92637;11.6779
12.06999;15.92637;11.66008
12.06485;15.93697;11.66008
12.06003;15.94518;11.64445
12.0556;15.95282;11.64445
12.05147;15.95829;11.64062
12.04732;15.96419;11.63489
12.04376;15.97057;11.62902
12.04037;15.97487;11.62344
12.03455;15.98345;11.60183
12.03455;15.9932;11.60183
12.03192;16.0045;11.59369
12.02828;16.01469;11.58571
12.02647;16.02441;11.58001
12.02442;16.03254;11.5635
12.02442;16.06133;11.5635
12.02507;16.07299;11.55855
12.02457;16.08495;11.54593
12.02722;16.09664;11.54593
12.03043;16.10948;11.53432
12.03401;16.10948;11.53432
12.03746;16.12429;11.52908
12.04043;16.13761;11.51907
12.04063;16.15022;11.51907
12.04284;16.16173;11.51394
12.04378;16.17417;11.50023
12.04383;16.19419;11.50023
12.04225;16.19419;11.4956
12.04133;16.20629;11.49021
12.04156;16.21728;11.48485
12.04264;16.22719;11.48157
12.04427;16.23766;11.47652
12.04427;16.24756;11.47105
