Popup;Enlarge;Panel
13.92145;15.36937;20.19137
13.95497;15.35101;20.21956
14.01601;15.3336;20.25278
14.04464;15.31683;20.28074
14.04464;15.27281;20.34083
14.07381;15.27281;20.34083
14.12693;15.26243;20.36883
14.12693;15.24243;20.39842
14.18775;15.22968;20.42842
14.18775;15.22235;20.45664
14.21409;15.2158;20.53829
14.24566;15.20794;20.5633
14.27974;15.20392;20.58681
14.31283;15.19933;20.61084
14.41917;15.19152;20.63374
14.45724;15.18705;20.65658
14.45724;15.18351;20.65658
14495;15.17942;20.70352
14.56795;15.17573;20.72653
14.56795;15.16877;20.74969
14.60413;15.16608;20.77665
14.6382;15.15746;20.80169
14.6715;15.1542;20.80169
14.73826;15.1542;20.85665
14.73826;15.15153;20.8853
14.79704;15.14778;20.91489
14.79704;15.1423;20.97803
14.8285;15.1423;20.97803
14.86111;15.14035;21.00789
14.89389;15.13945;21.03861
14.92262;15.13825;21.07002
15.02209;15.13636;21.09834
15.05627;15.12958;21.12365
15.05627;15.12958;21.14748
15.09;15.12739;21.17226
15.11929;15.12598;21.19539
15.18715;15.1259;21.21788
15.18715;15.12572;21.26768
15.21867;15.12563;21.26768
15.25085;15.12572;21.29817
15.31262;15.12639;21.32607
15.31262;15.12837;21.35526
15.36944;15.13199;21.38549
15.39724;15.13632;21.47814
15.39724;15.14415;21.47814
15.42569;15.15344;21.50866
15.45368;15.16176;21.54241
15.48391;15.17094;21.57648
15.54267;15.17889;21.61286
15.57113;15.18812;21.64791
15.57113;15.21832;21.68392
15.60227;15.21832;21.71643
15.63501;15.22996;21.74962
15.67158;15.24084;21.78228
15.77902;15.25044;21.81565
15.81557;15.26273;21.84601
15.8532;15.27536;21.87524
15.88819;15.28841;21.89902
15.92204;15.30156;21.92731
15.9552;15.31631;21.95277
15.98861;15.34475;21.97607
16.01868;15.35894;22.02852
16.04864;15.35894;22.05466
16.08025;15.39274;22.0807
16.10933;15.41036;22.1077
16.13822;15.42895;22.13189
16.16847;15.4486;22.15886
16.20011;15.46608;22.18598
